[20:39:15.943] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:15.959] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:15.974] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:15.990] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.005] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.021] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.037] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.052] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.068] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.083] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.099] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.115] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.130] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.146] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.161] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.177] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.193] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.208] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.224] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.255] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.255] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.271] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.286] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.302] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.333] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.333] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.349] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.364] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.380] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.411] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.411] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.427] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.442] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.458] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.473] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.489] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.505] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.520] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.536] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.551] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.567] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.583] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.598] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.614] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.629] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.645] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.661] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.676] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.692] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.707] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.723] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.739] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.754] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.770] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.785] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.817] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.848] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.848] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.863] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.863] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.879] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.895] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.910] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.926] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.941] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.957] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.973] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:16.988] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.019] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.019] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.051] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.066] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.066] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.082] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.097] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.113] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.129] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.144] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.160] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.175] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.191] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.207] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.222] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.269] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.269] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.285] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.331] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.331] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.331] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.347] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.363] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.378] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.378] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.394] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.409] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.425] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.441] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.456] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.472] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
